id;player_id;player_name;position;apps;goals;assists
5803;1327;Roman Zobnin;Right-Back;4;;
5804;1327;Roman Zobnin;Left-Back;1;;
5805;1327;Roman Zobnin;Left Winger;1;;
5806;1328;Ricky van Wolfswinkel;Centre-Forward;231;101.0;17.0
5807;1328;Ricky van Wolfswinkel;Right Winger;15;7.0;4.0
5808;1328;Ricky van Wolfswinkel;Second Striker;3;3.0;1.0
5809;1328;Ricky van Wolfswinkel;Right Midfield;1;;
5810;1328;Ricky van Wolfswinkel;Left Winger;1;1.0;
5811;1328;Ricky van Wolfswinkel;Central Midfield;1;;1.0
5812;1329;Eric Bailly;Centre-Back;112;2.0;1.0
5813;1329;Eric Bailly;Right-Back;5;;
5814;1329;Eric Bailly;Left-Back;2;;
5815;1330;Gerson;Right Winger;31;4.0;4.0
5816;1330;Gerson;Central Midfield;26;1.0;2.0
5817;1330;Gerson;Attacking Midfield;14;;
5818;1330;Gerson;Right Midfield;3;;
5819;1330;Gerson;Left Winger;3;1.0;
5820;1330;Gerson;Left Midfield;1;;
5821;1331;Lucas Vázquez;Right Winger;172;27.0;42.0
5822;1331;Lucas Vázquez;Right Midfield;44;5.0;12.0
5823;1331;Lucas Vázquez;Left Winger;13;1.0;1.0
5824;1331;Lucas Vázquez;Right-Back;7;;1.0
5825;1331;Lucas Vázquez;Left Midfield;2;;
5826;1332;Nihat Kahveci;Centre-Forward;23;2.0;3.0
5827;1332;Nihat Kahveci;Second Striker;15;4.0;2.0
5828;1332;Nihat Kahveci;Right Winger;8;4.0;1.0
5829;1332;Nihat Kahveci;Left Winger;5;1.0;
5830;1332;Nihat Kahveci;Right Midfield;4;2.0;2.0
5831;1332;Nihat Kahveci;Attacking Midfield;1;;
5832;1332;Nihat Kahveci;Central Midfield;1;;1.0
5833;1333;Aaron Cresswell;Left-Back;256;12.0;32.0
5834;1333;Aaron Cresswell;Left Midfield;20;;3.0
5835;1333;Aaron Cresswell;Centre-Back;18;;5.0
5836;1333;Aaron Cresswell;Right Midfield;2;;
5837;1334;Ibrahima Konaté;Centre-Back;62;4.0;
5838;1335;Younès Belhanda;Attacking Midfield;212;39.0;45.0
5839;1335;Younès Belhanda;Left Winger;41;5.0;5.0
5840;1335;Younès Belhanda;Central Midfield;21;2.0;5.0
5841;1335;Younès Belhanda;Right Winger;16;2.0;3.0
5842;1335;Younès Belhanda;Second Striker;5;1.0;1.0
5843;1335;Younès Belhanda;Centre-Forward;1;;
5844;1336;Lucas Paquetá;Attacking Midfield;31;7.0;
5845;1336;Lucas Paquetá;Central Midfield;19;4.0;5.0
5846;1336;Lucas Paquetá;Centre-Forward;6;;1.0
5847;1336;Lucas Paquetá;Left Midfield;5;;
5848;1336;Lucas Paquetá;Right Midfield;4;2.0;1.0
5849;1337;Chris Wood;Centre-Forward;234;96.0;24.0
5850;1337;Chris Wood;Left Winger;1;;
5851;1338;Cristian Zaccardo;Centre-Back;147;8.0;3.0
5852;1338;Cristian Zaccardo;Right-Back;117;7.0;5.0
5853;1338;Cristian Zaccardo;Right Midfield;9;1.0;
5854;1338;Cristian Zaccardo;Defensive Midfield;6;1.0;
5855;1338;Cristian Zaccardo;Left-Back;6;;
5856;1338;Cristian Zaccardo;Left Midfield;2;;
5857;1339;Nélson Semedo;Right-Back;163;9.0;21.0
5858;1339;Nélson Semedo;Right Midfield;5;;2.0
5859;1339;Nélson Semedo;Left-Back;4;;1.0
5860;1340;Roy Keane;Defensive Midfield;71;9.0;4.0
5861;1340;Roy Keane;Central Midfield;33;3.0;1.0
5862;1340;Roy Keane;Left Midfield;2;;
5863;1340;Roy Keane;Centre-Back;2;;
5864;1340;Roy Keane;Left Winger;1;;
5865;1340;Roy Keane;Right-Back;1;;1.0
5866;1340;Roy Keane;Attacking Midfield;1;;
5867;1340;Roy Keane;Right Midfield;1;;
5868;1341;Danilo D'Ambrosio;Right-Back;156;12.0;15.0
5869;1341;Danilo D'Ambrosio;Left-Back;54;6.0;3.0
5870;1341;Danilo D'Ambrosio;Right Midfield;17;2.0;1.0
5871;1341;Danilo D'Ambrosio;Left Midfield;10;;1.0
5872;1341;Danilo D'Ambrosio;Centre-Back;7;;
5873;1342;Miroslav Stoch;Left Winger;132;23.0;18.0
5874;1342;Miroslav Stoch;Right Winger;58;20.0;11.0
5875;1342;Miroslav Stoch;Attacking Midfield;21;5.0;8.0
5876;1342;Miroslav Stoch;Left Midfield;11;2.0;2.0
5877;1342;Miroslav Stoch;Right Midfield;6;;3.0
5878;1342;Miroslav Stoch;Centre-Forward;1;2.0;
5879;1343;Sebastián Driussi;Centre-Forward;76;23.0;9.0
5880;1343;Sebastián Driussi;Left Winger;41;8.0;11.0
5881;1343;Sebastián Driussi;Second Striker;9;2.0;3.0
5882;1343;Sebastián Driussi;Right Winger;8;3.0;1.0
5883;1343;Sebastián Driussi;Attacking Midfield;7;1.0;
5884;1344;Konstantinos Mitroglou;Centre-Forward;251;140.0;25.0
5885;1345;Demarai Gray;Left Winger;142;12.0;14.0
5886;1345;Demarai Gray;Right Winger;19;2.0;
5887;1345;Demarai Gray;Attacking Midfield;11;;
5888;1345;Demarai Gray;Second Striker;8;4.0;2.0
5889;1345;Demarai Gray;Centre-Forward;4;;
5890;1346;Maximilian Eggestein;Central Midfield;74;17.0;6.0
5891;1346;Maximilian Eggestein;Attacking Midfield;44;6.0;4.0
5892;1346;Maximilian Eggestein;Defensive Midfield;27;3.0;1.0
5893;1346;Maximilian Eggestein;Right Midfield;18;1.0;4.0
5894;1346;Maximilian Eggestein;Left Midfield;6;;
5895;1347;Marcelo Saracchi;Left Midfield;54;2.0;8.0
5896;1347;Marcelo Saracchi;Left-Back;48;1.0;1.0
5897;1348;Claude Makélélé;Defensive Midfield;412;4.0;16.0
5898;1348;Claude Makélélé;Central Midfield;7;;1.0
5899;1348;Claude Makélélé;Right Midfield;6;2.0;1.0
5900;1348;Claude Makélélé;Centre-Back;1;;
5901;1349;Álvaro Recoba;Second Striker;56;7.0;8.0
5902;1349;Álvaro Recoba;Attacking Midfield;34;13.0;7.0
5903;1349;Álvaro Recoba;Left Winger;14;3.0;4.0
5904;1349;Álvaro Recoba;Centre-Forward;12;5.0;3.0
5905;1349;Álvaro Recoba;Right Winger;3;1.0;2.0
5906;1349;Álvaro Recoba;Right Midfield;1;;
5907;1349;Álvaro Recoba;Left Midfield;1;;1.0
5908;1350;Luis Alberto;Attacking Midfield;66;18.0;23.0
5909;1350;Luis Alberto;Second Striker;43;7.0;16.0
5910;1350;Luis Alberto;Left Winger;23;4.0;10.0
5911;1350;Luis Alberto;Centre-Forward;9;5.0;4.0
5912;1350;Luis Alberto;Central Midfield;7;2.0;4.0
5913;1350;Luis Alberto;Right Winger;7;;1.0
5914;1351;Ederson;Left Winger;45;5.0;12.0
5915;1351;Ederson;Attacking Midfield;38;8.0;2.0
5916;1351;Ederson;Central Midfield;6;;
5917;1351;Ederson;Right Winger;5;1.0;
5918;1351;Ederson;Left Midfield;4;1.0;
5919;1351;Ederson;Right Midfield;2;;
5920;1351;Ederson;Centre-Forward;1;;
5921;1351;Ederson;Second Striker;1;;1.0
5922;1352;Éder Militão;Right-Back;34;4.0;1.0
5923;1352;Éder Militão;Centre-Back;31;2.0;2.0
5924;1352;Éder Militão;Defensive Midfield;2;;
5925;1353;Mevlüt Erdinc;Centre-Forward;288;94.0;30.0
5926;1353;Mevlüt Erdinc;Left Winger;9;1.0;1.0
5927;1353;Mevlüt Erdinc;Right Winger;4;;1.0
5928;1354;Lucas Hernández;Centre-Back;77;1.0;2.0
5929;1354;Lucas Hernández;Left-Back;59;2.0;3.0
5930;1354;Lucas Hernández;Right-Back;1;;
5931;1355;Graziano Pellè;Centre-Forward;236;118.0;42.0
5932;1356;Jeffrey Gouweleeuw;Centre-Back;258;15.0;14.0
5933;1356;Jeffrey Gouweleeuw;Defensive Midfield;4;1.0;
5934;1356;Jeffrey Gouweleeuw;Right-Back;1;;
5935;1357;Thomas Delaney;Central Midfield;192;25.0;21.0
5936;1357;Thomas Delaney;Left Midfield;43;3.0;2.0
5937;1357;Thomas Delaney;Defensive Midfield;19;1.0;1.0
5938;1357;Thomas Delaney;Attacking Midfield;6;1.0;
5939;1357;Thomas Delaney;Centre-Back;3;;1.0
5940;1357;Thomas Delaney;Left-Back;1;;1.0
5941;1357;Thomas Delaney;Right Midfield;1;;
5942;1358;Javier Chevantón;Centre-Forward;95;53.0;19.0
5943;1358;Javier Chevantón;Second Striker;5;1.0;1.0
5944;1359;Pablo Fornals;Attacking Midfield;54;7.0;9.0
5945;1359;Pablo Fornals;Central Midfield;28;3.0;1.0
5946;1359;Pablo Fornals;Right Midfield;27;3.0;7.0
5947;1359;Pablo Fornals;Left Midfield;13;;3.0
5948;1359;Pablo Fornals;Left Winger;2;;
5949;1359;Pablo Fornals;Right Winger;2;;
5950;1359;Pablo Fornals;Defensive Midfield;1;;
5951;1360;Willem Geubbels;Left Winger;2;;
5952;1361;Kevin Vogt;Centre-Back;93;;1.0
5953;1361;Kevin Vogt;Defensive Midfield;76;1.0;2.0
5954;1361;Kevin Vogt;Central Midfield;51;4.0;4.0
5955;1361;Kevin Vogt;Right-Back;12;;1.0
5956;1361;Kevin Vogt;Right Midfield;1;;
5957;1361;Kevin Vogt;Attacking Midfield;1;;
5958;1362;Jefferson Lerma;Defensive Midfield;76;3.0;5.0
5959;1362;Jefferson Lerma;Central Midfield;32;1.0;1.0
5960;1362;Jefferson Lerma;Right-Back;9;;1.0
5961;1362;Jefferson Lerma;Right Midfield;2;;
5962;1362;Jefferson Lerma;Left Midfield;1;;
5963;1363;Vladimir Bystrov;Right Winger;172;11.0;15.0
5964;1363;Vladimir Bystrov;Right Midfield;28;4.0;8.0
5965;1363;Vladimir Bystrov;Left Winger;10;1.0;
5966;1363;Vladimir Bystrov;Right-Back;7;;
5967;1363;Vladimir Bystrov;Second Striker;1;;
5968;1363;Vladimir Bystrov;Centre-Forward;1;;1.0
5969;1364;Timo Baumgartl;Centre-Back;174;6.0;2.0
5970;1364;Timo Baumgartl;Right-Back;11;1.0;
5971;1364;Timo Baumgartl;Left-Back;1;;
5972;1365;Rodrigo de Paul;Right Winger;41;9.0;5.0
5973;1365;Rodrigo de Paul;Left Winger;31;4.0;5.0
5974;1365;Rodrigo de Paul;Attacking Midfield;27;2.0;2.0
5975;1365;Rodrigo de Paul;Left Midfield;25;2.0;4.0
5976;1365;Rodrigo de Paul;Second Striker;18;2.0;3.0
5977;1365;Rodrigo de Paul;Centre-Forward;10;1.0;1.0
5978;1365;Rodrigo de Paul;Central Midfield;6;1.0;1.0
5979;1365;Rodrigo de Paul;Right Midfield;2;1.0;
5980;1366;Mario Hermoso;Centre-Back;80;4.0;2.0
5981;1366;Mario Hermoso;Left-Back;33;;4.0
5982;1367;Diogo Jota;Left Winger;89;27.0;17.0
5983;1367;Diogo Jota;Second Striker;36;11.0;9.0
5984;1367;Diogo Jota;Centre-Forward;16;9.0;3.0
5985;1367;Diogo Jota;Right Winger;5;2.0;1.0
5986;1367;Diogo Jota;Attacking Midfield;2;;
5987;1368;Ishak Belfodil;Centre-Forward;78;18.0;9.0
5988;1368;Ishak Belfodil;Second Striker;32;14.0;6.0
5989;1368;Ishak Belfodil;Left Winger;19;2.0;3.0
5990;1368;Ishak Belfodil;Right Winger;8;4.0;2.0
5991;1368;Ishak Belfodil;Attacking Midfield;5;1.0;
5992;1369;Callum Wilson;Centre-Forward;175;71.0;30.0
5993;1369;Callum Wilson;Second Striker;3;2.0;1.0
5994;1369;Callum Wilson;Left Winger;2;3.0;1.0
5995;1370;Adrián Ramos;Centre-Forward;237;67.0;36.0
5996;1370;Adrián Ramos;Left Winger;35;9.0;9.0
5997;1370;Adrián Ramos;Right Winger;17;3.0;1.0
5998;1370;Adrián Ramos;Second Striker;2;;
5999;1371;Bruno Peres;Right-Back;97;7.0;10.0
6000;1371;Bruno Peres;Right Midfield;62;5.0;9.0
6001;1371;Bruno Peres;Left-Back;6;;
6002;1371;Bruno Peres;Left Midfield;5;1.0;1.0
6003;1371;Bruno Peres;Defensive Midfield;1;;
6004;1372;Sidney Govou;Right Winger;93;12.0;15.0
6005;1372;Sidney Govou;Right Midfield;5;;
6006;1372;Sidney Govou;Second Striker;2;2.0;
6007;1372;Sidney Govou;Left Winger;1;;
6008;1373;Víctor Ruiz;Centre-Back;259;6.0;7.0
6009;1373;Víctor Ruiz;Defensive Midfield;4;;
6010;1373;Víctor Ruiz;Left-Back;1;;
6011;1374;Davide Calabria;Right-Back;97;6.0;5.0
6012;1374;Davide Calabria;Left-Back;9;;
6013;1374;Davide Calabria;Right Midfield;7;;1.0
6014;1374;Davide Calabria;Central Midfield;3;1.0;
6015;1375;Nadiem Amiri;Attacking Midfield;74;11.0;7.0
6016;1375;Nadiem Amiri;Central Midfield;46;5.0;4.0
6017;1375;Nadiem Amiri;Left Midfield;14;3.0;1.0
6018;1375;Nadiem Amiri;Right Midfield;5;;
6019;1375;Nadiem Amiri;Right Winger;2;;
6020;1375;Nadiem Amiri;Left Winger;1;;1.0
6021;1375;Nadiem Amiri;Second Striker;1;;
6022;1376;Éder;Second Striker;99;43.0;14.0
6023;1376;Éder;Left Winger;92;22.0;12.0
6024;1376;Éder;Centre-Forward;67;39.0;18.0
6025;1376;Éder;Right Winger;12;1.0;1.0
6026;1377;Jay-Jay Okocha;Attacking Midfield;16;8.0;2.0
6027;1377;Jay-Jay Okocha;Centre-Forward;9;4.0;3.0
6028;1377;Jay-Jay Okocha;Right Midfield;5;;3.0
6029;1377;Jay-Jay Okocha;Second Striker;2;;2.0
6030;1377;Jay-Jay Okocha;Right Winger;2;;
6031;1377;Jay-Jay Okocha;Left Midfield;2;1.0;
6032;1377;Jay-Jay Okocha;Central Midfield;2;;
6033;1378;Grafite;Centre-Forward;174;88.0;29.0
6034;1378;Grafite;Left Winger;3;3.0;1.0
6035;1378;Grafite;Right Winger;1;;
6036;1379;Fernando Pacheco;Goalkeeper;189;;
6037;1380;Wendel;Defensive Midfield;87;5.0;6.0
6038;1380;Wendel;Left Midfield;60;13.0;18.0
6039;1380;Wendel;Left Winger;47;9.0;11.0
